age,monthly_income,rent,food,shopping,entertainment,debt,investment_amount,monthly_expense,savings,savings_ratio,expense_ratio,debt_to_income,cluster,financial_type,risk_category,risk_score
37,67828,17079.918974009437,5696.158390736649,5422.362140028573,4490.288252261039,27870.743738461457,3412.370378680306,48665.2349861743,0.0,0.0,0.7174800227955166,0.4109032219505434,0,Overspender,High,0.8180711549226882
22,133427,35052.89482959526,16428.907197613345,8077.562856477116,17517.868718892852,1336.0282960574907,31261.28647051036,118832.51285981871,13258.458844123794,0.0993686348649358,0.8906181871721519,0.0100131779629122,3,Balanced,High,0.6610424908485817
35,122912,19768.04894121784,11368.24468999038,15210.021729109629,12341.689107779252,37395.14097642014,21719.731332979787,90436.09571068284,0.0,0.0,0.7357792218065187,0.3042432063298956,2,Risk Taker,High,0.7701239596345492
44,41163,5735.550717010171,3088.058631090796,1433.6784279345125,3262.4742515154185,11398.080817221771,5202.224299904056,22704.036257888783,7060.8829248894435,0.1715347016711474,0.5515641779726643,0.2769011203561881,0,Overspender,Medium,0.5110418256509669
39,43073,9143.760495507457,5789.634727293543,3756.748502919668,4500.93049350549,18336.713602477255,4398.943346228381,30163.899860420937,0.0,0.0,0.7002971666803086,0.4257124788725479,0,Overspender,High,0.8133492298080033
42,112468,24936.182580041124,12402.246981563349,11345.508085744226,8564.663037016197,17133.326708039225,7898.607481552058,66391.17028536201,28943.503006598767,0.2573487837126895,0.5903116467382901,0.1523395695490204,1,Saver,Medium,0.4185337856068511
54,49226,8122.666267543699,3225.4378645752986,4704.609867914647,2733.9241425731525,20243.714112732527,4092.2148850975577,23961.358887362934,5020.9269999045355,0.1019974606895651,0.4867622574932543,0.4112402818171805,0,Overspender,Medium,0.5795133432542718
34,143947,23062.252710093653,19214.477383418885,17653.004898163956,8275.170972014315,68576.17285281175,36893.6437167922,101221.43916917556,0.0,0.0,0.7031854722166878,0.4763987638006471,2,Risk Taker,High,0.8451372064152137
49,73244,9980.079620242395,5084.131835575521,2865.365458534279,1957.7755356882635,28445.17279513433,5896.783839449798,33756.764709229814,11042.062495635855,0.1507572292015162,0.4608809555626374,0.3883618152358463,0,Overspender,Medium,0.5176440687161691
44,102452,33376.416191711935,11365.781494706507,15808.192544065436,4450.524955744727,906.0757352487144,20555.7941855073,88951.3453813644,12594.578883386885,0.122931508251541,0.8682245869418304,0.0088439048066286,3,Balanced,Medium,0.629223668265098
36,97146,18031.73625833967,6868.237814957733,4712.0160576037515,5674.255247592142,36636.35740941446,19902.732139560376,57629.96243762325,2879.68015296229,0.0296428072484949,0.5932304205795735,0.3771267721719314,0,Overspender,High,0.6845450498746674
54,50032,7206.17087381734,3307.5079828162748,5152.392034780555,2355.7181571392275,4447.0039584868255,11152.358639061047,30778.114832563177,14806.88120895,0.2959482173199152,0.6151685887544607,0.0888831939256241,1,Saver,Medium,0.37836660731945193
28,122539,21582.04657144011,10823.96053917828,7298.869314612347,5916.276237142099,40175.8615560164,32105.7046406441,87810.81179103194,0.0,0.0,0.7165948130067321,0.3278618362808281,2,Risk Taker,High,0.7689812030178755
36,121410,26939.27800131848,12777.387505428664,12190.285275372287,3766.491883206167,25262.628459502423,20680.49836251116,73703.74662726851,22443.624913229065,0.1848581246456557,0.6070648762644635,0.2080769990898807,1,Saver,Medium,0.5062934411634358
39,134204,23810.75150405276,16074.477175549076,8614.627550901248,5361.831160033589,16185.100207844433,39451.74035098722,104698.5677111415,13320.332081014069,0.0992543596391618,0.7801449115610675,0.1206007287997707,2,Risk Taker,Medium,0.6397119968097953
47,72076,18869.44797464675,7037.017357988841,8382.63124439329,6051.861584197337,30428.94054777028,5371.150023151304,63411.6231080414,0.0,0.0,0.8797883221605167,0.422178541369808,0,Overspender,High,0.9507818256185464
42,35749,4499.035228232099,2950.3180878121248,2061.617865623898,1487.402379281581,7051.066241300096,5893.640630936404,16981.64485707262,11716.288901627282,0.3277375283679902,0.4750243323469921,0.1972381392850176,1,Saver,Low,0.3140803406976995
31,89041,29460.03300133238,13461.182142530311,7330.679252742081,8950.510593641933,19482.309884508075,10121.08171440061,75332.45639396372,0.0,0.0,0.8460423444701173,0.2188015620276959,3,Balanced,High,0.8060144354147265
36,115353,18392.89008604359,7067.339257287625,7039.895171465309,5606.345418127388,51627.258371860546,24128.089461758464,48357.49731592554,15368.244312213908,0.1332279551655692,0.4192131744811625,0.4475588703532682,2,Risk Taker,Medium,0.5299829284480827
44,98616,12977.189198995164,4915.003252979593,6863.544121834833,4325.515667695286,33540.67133720549,5958.203691451182,42732.878815966505,22342.449846828007,0.2265600901154782,0.433326020280345,0.3401138896041766,1,Saver,Medium,0.4239246236552749
32,88530,23277.83493356954,7138.928664251241,3573.807836962218,6513.829453502729,17156.902921584795,14650.54057586993,64584.20792152594,6788.889156889269,0.0766846171567747,0.7295177671018405,0.1937976157413848,3,Balanced,Medium,0.6561859897031299
31,95067,24870.31720033079,8871.04584638665,5697.220737495404,4478.919249113725,31386.499326923557,22920.00396985844,74848.7936244007,0.0,0.0,0.7873267655905909,0.330151359850669,2,Risk Taker,High,0.825285363165314
24,67533,9028.240544697992,5659.276909059166,4988.194555865797,2169.182157889251,32955.795022977625,14643.69360781736,29802.909333197396,4774.295643824975,0.0706957434709693,0.4413088317296343,0.4879954247993962,0,Overspender,Medium,0.607171674951333
33,102360,13619.753591400382,5775.69070584178,10477.710434801997,5284.1498786652055,45847.79109349292,13363.494733148038,54016.06214618954,2496.1467603175406,0.0243859589714492,0.5277067423426098,0.447907298685941,0,Overspender,High,0.6779426171512685
36,30978,8832.762408424878,4362.733007258668,4472.150215075934,3616.544115280252,10168.197148957644,2540.937507733036,27569.96043143924,0.0,0.0,0.8899851646794253,0.3282393036657513,3,Balanced,High,0.9039523552649612
41,83279,12753.416320697825,8012.978398263218,7716.828721047642,5174.994530154026,6815.711651114421,9864.21657461682,58234.155545709145,18229.132803176435,0.2188923114251664,0.6992657878421829,0.0818419007326507,3,Balanced,Medium,0.48453228975230644
33,71804,15855.329126080584,5366.4486778020855,10537.856128213807,6207.623536128165,11378.150781638213,19373.951715621195,52990.71565810133,7435.133560260454,0.1035476235343498,0.7379911377931777,0.1584612386724724,3,Balanced,Medium,0.6265171994050882
53,75408,16581.512107999737,6187.71434807526,9970.75318029663,6325.187657199596,21031.78985466938,7174.969364800772,50674.80110150647,3701.409043824151,0.0490850976530892,0.6720082895913758,0.2789066127555349,0,Overspender,High,0.6771861959275077
48,119463,31889.862079496943,15565.067830846883,4537.313539152967,5341.153835271674,7868.357231601165,27655.084496643336,80340.47540609248,31254.16736230636,0.2616221538242498,0.6725134594484692,0.0658643867272809,1,Saver,Medium,0.4295230634058937
40,73689,11246.406486880764,6873.612064293876,5971.792392975727,3891.955475981926,21751.065481108257,13049.595085428438,37342.31953603355,14595.614982858193,0.1980704716152776,0.5067556831553359,0.2951738452293864,1,Saver,Medium,0.47140244136963677
22,106942,29827.866477839467,13026.87316001494,13069.791704041449,5254.974576603403,24679.939714700584,5596.585521887253,79612.1859859204,2649.8742993790183,0.0247786117650597,0.7444426510250454,0.2307787372098949,3,Balanced,High,0.7195942256150787
48,80147,24368.067274154582,6723.745370102482,6742.484233380043,7952.620380517349,8176.422004301177,15129.448357932582,61170.663540581,10799.91445511782,0.1347513251290481,0.7632308575565024,0.1020178173144494,3,Balanced,Medium,0.5950458331507282
35,50498,10333.038916343075,5780.508164203131,4832.088494488987,5064.290117761262,21208.250538144828,13037.074585271748,37567.58589035798,0.0,0.0,0.7439420549399576,0.4199819901410913,0,Overspender,High,0.8439279555154218
25,140725,38349.66013191279,18299.3465401079,17819.813047547643,14631.488755798668,33092.824444236896,24699.00407329043,109029.89415094216,0.0,0.0,0.7747727422344441,0.2351595270508928,2,Risk Taker,High,0.7601614268412067
31,34596,8890.366062702156,3039.0462294775934,1764.5270330718326,2903.805455616096,32.51822521390428,3272.544481674096,24967.330882114045,9596.15089267205,0.2773774682816525,0.7216825899558922,0.0009399417624553,3,Balanced,Medium,0.4207095927797693
37,117197,13386.241705596083,7862.283492475279,6252.159474357832,7786.298721747075,29891.66398786241,27055.06707886578,56658.01757861866,30647.318433518933,0.2615025848231519,0.4834425589274355,0.2550548562494126,1,Saver,Medium,0.3929281106642563
40,48225,10246.918724812946,5264.0571302620665,4972.584157495022,4284.121912371375,6506.052114091568,12358.251951483371,32828.79712717402,8890.150758734415,0.1843473459561309,0.6807422939797619,0.1349103600641071,3,Balanced,Medium,0.5212035615090413
51,103229,26951.89318493286,15297.85515641556,6288.75882776566,10228.038415025654,26854.84766936787,14799.492584341722,77185.13098062831,0.0,0.0,0.7477078241640267,0.260148288459327,3,Balanced,High,0.7536928979858178
54,53854,10219.691942873284,5670.358135327369,2455.2138588256803,5380.704457187351,20641.92918498444,12569.736727774674,41346.55946588993,0.0,0.0,0.7677528032437688,0.3832942619858216,0,Overspender,High,0.8410485599253921
47,84792,18237.223359727726,7181.037363643937,9317.909945900306,9087.894930494936,31679.121641911428,19925.8314249616,60946.50820047986,0.0,0.0,0.7187766322351149,0.3736097938710188,2,Risk Taker,High,0.7973417469248901
27,28471,4470.365509678958,2826.4011352332673,1067.8580909931009,1713.6358093478732,8339.30033298301,5597.961558426169,14277.30066061252,5854.39900640447,0.2056267432265979,0.5014681837874511,0.292905072985951,0,Overspender,Medium,0.4615665512096605
41,78072,24071.0332627246,7130.74858074016,12011.953691918936,4898.661064517529,14713.221334649015,12915.701056086476,67517.32620137521,0.0,0.0,0.8648084614378421,0.1884570823681859,3,Balanced,High,0.8029118448875714
45,27096,6484.020817538531,2854.890430629279,2421.03385285488,920.1179684537576,12246.217798367556,7515.009160664876,16734.224049111577,0.0,0.0,0.6175901996276785,0.4519566651301873,0,Overspender,High,0.7643699615928118
42,93920,8013.780720495476,4643.363986760235,2641.5883520545667,3406.417001729095,43326.378807802605,15779.97899494552,37898.09141108756,12695.529781109835,0.1351738690492955,0.4035146019068096,0.4613115290438948,0,Overspender,Medium,0.5246644589060904
37,105797,11965.964802727256,5935.401904748572,5232.585091153959,4442.367979587914,41637.816587720954,31073.495440070827,57275.62286018215,6883.560552096897,0.0650638539098168,0.5413728447893811,0.393563301300802,2,Risk Taker,Medium,0.6331782560543767
42,125318,27825.93419001187,8342.61058240569,9642.440881275732,4178.591966899055,3925.787075309059,34664.13219455373,78307.44878810838,43084.76413658256,0.3438034770470528,0.62486992122527,0.0313266017276772,1,Saver,Low,0.3244650512957388
28,72299,14285.972736971076,4379.762590638509,3447.5193659766564,4968.437567698022,19821.514941418372,5928.304872192441,40313.54359290898,12163.941465672648,0.1682449475881083,0.5575947605486795,0.2741602918632121,0,Overspender,Medium,0.5160484717875864
47,90428,10934.352876543013,4855.890488508761,6150.916304946197,5708.028394531344,11598.75024335422,19310.325215524404,38533.98775403828,40295.2620026075,0.4456060291348642,0.4261289396430119,0.1282650312221239,1,Saver,Low,0.16717741689696486
25,147788,29539.145930070183,19895.505338035287,14253.60705170025,8570.645477771735,8430.993928508948,12977.516581269629,100889.71383131454,38467.29224017651,0.2602869802702283,0.682665127285805,0.0570478924439666,1,Saver,Medium,0.4330518724326007
43,116006,22562.422006359553,9517.092226106544,7833.786161481353,3747.58304530976,49890.68263334728,26762.99901450084,60959.2192577213,5156.098108931423,0.0444468226551335,0.525483330670149,0.4300698466747175,2,Risk Taker,Medium,0.6541250394739898
23,70232,10207.092871503042,6880.216933615191,5789.15734516636,3141.1035110013863,33209.13613006192,18435.467572457463,47179.68804020437,0.0,0.0,0.6717691086713231,0.4728490735001412,0,Overspender,High,0.8186528354820126
31,146673,26138.0874940359,15283.44745059082,12202.40245956075,5205.093623615791,37585.15050154543,36903.059437598065,92572.33840932103,16515.511089133535,0.1126008951145305,0.6311477805003036,0.2562513243851658,2,Risk Taker,Medium,0.5952050533236203
43,41994,6390.779038612709,2149.0634771421874,1588.3786851033694,1189.0621046074048,6933.525717106834,10044.455682472137,17888.532258906976,17171.94202398619,0.408914178787117,0.4259782887771343,0.1651075324357487,1,Saver,Low,0.20992101705293806
47,30774,5807.042356909534,2906.229794690292,2792.2520744409776,1142.3346932537324,6943.219788912864,9116.717919519822,15462.108165357013,8368.672045730124,0.2719396908341497,0.5024406370753562,0.225619672090494,1,Saver,Medium,0.3844523523179195
44,144664,12746.381709872923,8758.800083573153,11151.42234328193,6214.622856520752,36007.77433113628,11047.761832631502,59830.67391208719,48825.55175677653,0.3375100353700749,0.4135837106127799,0.2489062540171451,1,Saver,Low,0.2907509969114619
42,113664,14881.190473883398,9806.435394283311,5399.148266479991,4673.123129324728,5344.259887208225,15818.36240121239,68049.57918406151,40270.16092873026,0.3542912525402085,0.5986906952426583,0.0470180522171331,1,Saver,Low,0.30715278652585964
28,32239,7191.363470487378,4932.808046565923,3347.308702154462,1694.7322206410358,11217.545835322013,8005.438169194721,25757.577295928404,0.0,0.0,0.7989570798079471,0.3479495590844012,0,Overspender,High,0.8446978839729484
53,62711,19809.28276608424,6635.010771752604,10263.89903395471,3329.245007917154,6334.302290594274,6023.780973363964,51961.6841928244,4415.013516581323,0.0704025372993784,0.8285896284993766,0.1010078342012449,3,Balanced,High,0.6827577546939981
37,137507,29258.98917324484,20037.5206149034,21742.49365568034,15116.474571213652,8088.435939912165,32304.874693521608,111406.624958393,18011.939101694832,0.1309892521958506,0.8101887537244867,0.0588219940796626,2,Risk Taker,Medium,0.6085547908313427
48,79400,19184.40667329175,8063.577727649646,7019.743505268442,3219.566325230314,35012.53200469437,12455.67030522421,48345.110877221465,0.0,0.0,0.6088804896375499,0.440963879152322,0,Overspender,High,0.7511938468421306
50,33004,6854.568803442758,3858.003999503203,4118.367857156377,1300.1123746789954,12071.15508359666,3196.5359507491507,22438.68829140059,0.0,0.0,0.6798778418191913,0.3657482451701812,0,Overspender,High,0.7625291362384554
42,74416,18564.134984779183,10302.8643735279,5852.673122041044,5850.520846913189,30571.465690011228,12264.969728210472,60242.1152237645,0.0,0.0,0.809531756930828,0.4108184488552358,0,Overspender,High,0.8895601880635087
42,106623,25228.525860422153,9212.45577079665,5248.159181137133,8362.46124929274,44034.1374867869,8013.7174681536735,68996.40688158436,0.0,0.0,0.6471062236251499,0.4129891063540409,0,Overspender,High,0.7645956123010116
26,84042,10671.006486638998,5740.866988290264,6425.204813479377,4556.542012806307,26092.039334011155,11605.673815742142,39582.60498174673,18367.355684242117,0.2185497213802874,0.4709859948804969,0.3104642837392156,1,Saver,Medium,0.4405794753420665
49,80915,20358.300665086972,8404.899695282858,3545.783101545294,6049.445884429734,13152.89570432796,17929.291279963894,51433.10057501125,16329.003720660789,0.2018044085850681,0.6356435836990824,0.1625520077158495,1,Saver,Medium,0.49209113272215904
46,148950,26946.899090117506,8909.850661743549,12746.131873553217,5657.87910388358,47878.63025162225,33295.93198107233,72604.29503367958,28467.074714698178,0.1911183263826665,0.4874407185879797,0.3214409550293538,2,Risk Taker,Medium,0.47575410141618846
30,88278,11832.330926884604,5040.652722070517,4663.674399977095,5625.9708188183195,41415.836381497575,23640.947321304426,48787.30795871702,0.0,0.0,0.5526553383483657,0.4691524092242413,2,Risk Taker,High,0.7239283401886701
35,135434,22093.1884640044,9603.3891029594,10537.5182192341,2909.8590670582394,11449.662841296746,19968.368219179883,58175.26095442908,65809.07620427418,0.4859125197828771,0.4295469450391266,0.0845405351779962,1,Saver,Low,0.12085492434219586
35,27659,3689.326461859643,2308.6074170436245,2783.758244860706,1599.908408196407,248.93223006785067,4297.130186510101,16341.102322393446,11068.965447538703,0.4001939855937924,0.5908059699336001,0.0090000444726074,1,Saver,Low,0.25211058145301635
28,94785,18875.088003982175,14294.49387865162,16399.517579896514,11099.834094216909,33142.303915668606,24631.32557675755,83706.69084192193,0.0,0.0,0.8831217053533991,0.3496576875631018,2,Risk Taker,High,0.9111024345429134
38,53365,10629.91122694507,7452.112113667725,3756.951678224884,5591.967503471397,3003.926267166509,12056.30054679884,40735.398745916405,9625.674986917084,0.1803743087588697,0.7633354960351617,0.0562901952059685,3,Balanced,Medium,0.5418819840268343
25,74437,9870.496013604872,4042.961919297026,5469.441981344411,1808.3677670318773,8424.463092148595,17311.1831127373,31491.449879229513,34521.08702862189,0.4637624706613901,0.4230617821678669,0.1131757471707429,1,Saver,Low,0.14541595510285663
50,57762,18219.35289357972,8202.48197391813,6835.37764021816,6847.5261270634965,5352.520914968802,4028.454186616661,49181.31035613978,3228.168728891418,0.0558874126396492,0.8514474975959936,0.0926650897643572,3,Balanced,High,0.7041195278132193
41,99813,16467.774896283867,12595.948440134704,15861.501926560308,10788.605229626091,26023.529280253897,6578.697519656908,79579.82086595104,0.0,0.0,0.797289139350095,0.2607228445217947,3,Balanced,High,0.7925601429502929
22,69900,10902.773433598137,5348.338499520932,9116.049777238548,5716.7227084212755,28983.573636120607,18855.15628243262,48894.29886079351,0.0,0.0,0.6994892540886053,0.4146433996583777,0,Overspender,High,0.80626956587751
50,136623,25746.75973376706,11852.089499058711,10366.669546157069,11464.501165584574,41118.29245779016,37315.952360875235,89996.7364579145,5507.9710842953355,0.0403151086149135,0.6587231758775207,0.3009617155075658,2,Risk Taker,High,0.6848285067999645
43,107325,24635.33604213126,12018.578102087637,11733.56201909137,5568.20854157576,27494.72121255099,8162.731740351479,75507.94451799514,4322.334269453866,0.0402733218677276,0.703544789359377,0.2561818887728953,0,Overspender,High,0.6935855516624015
27,55795,11870.468653601232,7006.832632989525,5032.685096028434,4467.324128216134,14123.557394767418,11634.7086076606,35922.69204686173,5748.75055837085,0.1030334359417662,0.6438335343106324,0.2531330297476014,0,Overspender,Medium,0.6088228466884034
50,27261,3914.479056685972,2116.25043407454,817.0029964301707,919.83523705571,3773.1174223493936,7984.288171663386,14371.884442664794,9115.998134985814,0.3343970556834237,0.5271957904209235,0.1384071538956529,1,Saver,Low,0.31645343995171293
29,67604,10366.7108887242,6980.404328309819,3991.31189807223,3063.7913537871027,17461.187986730984,3473.2535116102727,43335.55184630462,6807.260166964399,0.1006931567209691,0.6410205290560413,0.2582863142229895,0,Overspender,Medium,0.6110044503219446
30,62418,13184.503715849532,7505.197536888248,5940.160735098279,3686.3321818277714,12383.63280071685,3813.548990840098,51305.2432349993,0.0,0.0,0.8219623063058621,0.1983984235431582,3,Balanced,High,0.7754082214969552
32,30463,4369.880824484465,1504.9909786374562,1375.2731739095263,1361.1901766194794,13315.720384742255,5281.877369225258,13511.753477449794,3635.5261378079504,0.1193423542595263,0.4435463833978857,0.4371112623425879,0,Overspender,Medium,0.5508974873284836
33,124821,25320.59824704012,14263.04692767462,12216.93256677774,10314.390368900336,25652.030817860345,34563.278237527935,111890.59533035148,0.0,0.0,0.8964084194995352,0.2055105376327728,2,Risk Taker,High,0.837409783717022
44,97124,19650.74242981159,10532.567469997586,9329.77424670799,2702.099643459648,30904.923338846613,6097.818196795648,53873.357924852426,12345.718736300962,0.1271129559769054,0.5546863589313911,0.3182006850917035,0,Overspender,Medium,0.5634322876144598
49,28760,6809.2959754613175,2249.7692319493476,2171.5879987913813,1930.3143461045888,5306.98245292198,2308.169753488538,20186.5786134122,3266.4389336658205,0.1135757626448477,0.701897726474694,0.1845265108804583,3,Balanced,Medium,0.6078145334354534
23,124239,20640.118003926385,10408.442298986494,9945.699596415854,13892.23896454448,41531.39852810406,27291.269186760695,96358.40474083505,0.0,0.0,0.7755890239042091,0.334286323361457,2,Risk Taker,High,0.8185734511650402
48,59610,8391.77792215803,6796.0255548414725,7767.328181775088,4621.414335119869,26040.586578264418,13769.508459083463,41538.05988197048,0.0,0.0,0.6968303956042692,0.4368492967331725,0,Overspender,High,0.8171462854843555
22,87068,15807.812275544651,11368.938913738612,5285.895573832198,3792.493193805142,18372.839480396637,10775.55108350802,74114.60227938184,0.0,0.0,0.8512266536429209,0.2110171300638195,3,Balanced,High,0.8055061646915236
49,73438,10556.25227994824,5678.960579828915,6766.001973816005,4263.8469376339435,26774.521289328182,15647.648522323716,50569.40264100597,0.0,0.0,0.6885999433672754,0.364586743774724,0,Overspender,High,0.7686305593184213
53,35516,7579.689317509505,4433.978475192346,2419.97687346821,2137.028109217538,14010.798469873447,5739.558886129648,26503.687615992105,0.0,0.0,0.7462464133346127,0.3944925799603966,0,Overspender,High,0.8308618860613443
54,42858,8461.35963426386,4713.1067269909145,1736.751897378958,3722.724032397071,263.78462593148384,6107.825739867308,26788.893506767625,15805.32186730089,0.3687834679009961,0.6250616805909661,0.0061548515080377,1,Saver,Low,0.2953823293076115
50,133439,18288.335611019127,11210.42632404402,5594.450016894199,10893.57622888893,23076.771241699476,11824.688552433276,78365.58134553899,31996.647412761537,0.2397848261210106,0.5872764435100607,0.1729387303689287,1,Saver,Medium,0.4384189501384675
26,142961,33834.15119772871,13854.890296369367,6279.0985493097105,9400.842443537886,22245.982155878904,31348.510944289166,103348.10708295104,17366.910761170053,0.121480059325061,0.7229111931432421,0.1556087475316968,2,Risk Taker,Medium,0.6026829195799165
45,104239,14784.738880884235,12066.989219503395,7168.453617177778,7212.592044147925,7325.550393700374,17866.29617569899,60698.04281679169,36215.406789507935,0.3474266521120496,0.58229686409877,0.0702764837891803,1,Saver,Low,0.31196993597383466
27,123746,18719.946704734353,9059.287330311685,6702.327249915848,11748.59667265823,25624.716829860376,18420.652231762793,82409.43489077575,15711.848279363872,0.1269685345737549,0.6659563532621318,0.2070751121641134,3,Balanced,Medium,0.5852191460717894
27,104674,14749.478396171233,5601.237336852382,8690.077943380962,4314.242435461778,19616.094326995877,17637.737223761465,49566.376073103536,35491.52959990059,0.3390672908258076,0.4735309252832942,0.1874017838908981,1,Saver,Low,0.3005827201424681
43,55403,15367.349654548549,5410.5669621584975,7012.127619477405,3239.693924191772,857.0191655252697,16215.656885045146,49720.2581407028,4825.722693771933,0.0871021911046682,0.8974289865296609,0.0154688223656709,3,Balanced,High,0.6766651401202469
53,135659,35688.96236547484,18501.07545602701,9086.04430406711,9018.451780153417,56878.373972251386,18862.897175581424,120743.9029009296,0.0,0.0,0.8900544962068835,0.4192746074514141,2,Risk Taker,High,0.9570676271964252
45,81882,12061.486848534838,6710.615240817792,3410.765075392236,5323.599674875398,22305.789127557495,7476.687393585309,40006.35485155545,19569.856020887055,0.2390007085914737,0.4885854626359328,0.2724138287725934,1,Saver,Medium,0.42015847946102663
45,106532,21552.55968177125,9866.216373949595,7306.856674282277,9899.021356634596,46890.846120624745,21929.77088366037,66265.23434500454,0.0,0.0,0.6220218746011015,0.4401573810744635,2,Risk Taker,High,0.7609366565114715
48,130209,28428.955896813077,9427.90927593751,14608.834805641169,9944.485103470824,59046.05809778744,10819.468775441184,82125.77932866754,0.0,0.0,0.6307227559436563,0.4534714044174169,0,Overspender,High,0.7754588805588881
41,26140,4950.013603135609,2667.02550914695,1018.507815337036,2278.2427129416988,7179.644805799485,1684.3377739650507,18286.50604647705,673.8491477234647,0.0257784677782503,0.6995602925201626,0.274661239701587,0,Overspender,High,0.7097085265277749
32,92496,30156.791699207577,8910.301084599567,9261.016963923475,11486.846919174504,22356.627098886085,24593.472910626344,77562.0851909292,0.0,0.0,0.8385452905090944,0.2417037179865733,2,Risk Taker,High,0.8135369540024617
48,53064,10421.623225643878,5805.683254909636,6790.365688811377,3117.570519446533,19254.70920215169,14519.007618830265,36155.4667984607,0.0,0.0,0.6813558495111696,0.3628582316099746,0,Overspender,High,0.7619932860968721
38,119289,23764.29789406376,11802.716233349198,12681.406361802476,7242.118469760817,59413.255269769645,7738.025994652265,74165.30163308048,0.0,0.0,0.6217279181909521,0.4980614748197206,0,Overspender,High,0.7944585389865841
52,27384,8537.949483912109,2395.873487228273,4115.873869870481,2138.487687262528,6988.841639445947,5658.852330944117,22550.297551803073,0.0,0.0,0.8234844271035302,0.2552162445021161,3,Balanced,High,0.8097083254812955
37,115102,13923.960923094168,7956.082100770969,7467.411439151298,5621.711214648446,7736.876132566821,14370.357753189312,47140.95035052735,60224.173516905816,0.523224388081057,0.409558047214882,0.0672175647040609,1,Saver,Low,0.07347566272711684
28,42611,8742.455913805756,4138.593570053581,6618.482080315573,1739.4645125432392,21259.07224073239,9340.55809140312,34183.33692821569,0.0,0.0,0.8022186038397525,0.4989104278409891,0,Overspender,High,0.9352225626540749
30,148421,21004.149566188305,11083.87224413315,9733.66572126594,3884.7921086475617,55912.2628246508,35952.12206079954,60430.74391331136,32077.99326203783,0.2161284000379854,0.40715763883353,0.3767139611284845,2,Risk Taker,Medium,0.43100095961645696
52,36390,10420.563974605124,3384.788786961337,3367.154337360242,3748.7207400314296,5100.685514101723,8073.179397729421,30648.099692758475,641.2147931398022,0.0176206318532509,0.8422121377509886,0.1401672303957604,3,Balanced,High,0.7469340187943488
37,26381,4520.5186579016245,2381.301415665514,1992.4223996825633,1747.586844958648,80.31363365759725,1984.7824491517488,14590.504594872276,11710.181771470126,0.4438869554402838,0.5530686704397967,0.0030443741199195,1,Saver,Low,0.1938443507890256
52,95721,12595.356944909518,7531.053677784782,6549.503679515139,2309.136658063635,3489.118291625546,14426.908371719665,41967.057353754826,50264.824354619625,0.5251180446779664,0.4384310376380818,0.0364509176839517,1,Saver,Low,0.07687786191051686
22,125859,29336.896130068344,13529.657447381,7625.659103413951,8020.015261785899,1386.1431391541917,24645.00118575856,104676.9785579277,19795.87830291811,0.1572861559595906,0.8317003834285009,0.0110134606119084,3,Balanced,Medium,0.5820791108597047
53,40592,4276.740965439526,2512.7234845363632,2325.6163195611157,2605.781381120767,3812.458535106663,9334.043668643351,20687.184331206983,16092.357133686352,0.396441592769175,0.5096369809619379,0.093921426268887,1,Saver,Low,0.24071464965097747
45,63333,14465.123598808232,6173.250166986143,5780.056145132487,4075.1575803275146,14667.058835006364,6881.976606997467,39708.10786562329,8957.833299370343,0.1414402175701505,0.6269734240541786,0.2315863583756709,0,Overspender,Medium,0.5607750974408507
39,122102,25104.55276844032,9436.90242266756,13731.805278902895,6369.645786122321,30323.752258458455,14782.708823658912,82571.53656121904,9206.711180322509,0.0754018048870821,0.6762504837039446,0.2483477114089732,3,Balanced,Medium,0.647332174341561
53,98463,14840.623737927794,12306.83746375333,6871.692497849888,3519.9114472559486,25163.65421835768,6076.444867338347,70379.26975452554,2920.0760271167856,0.0296565819355167,0.7147788484458684,0.2555645696186149,0,Overspender,High,0.7081444774813491
32,69757,11171.222719691634,9667.761657280093,2658.170859620312,3925.386870017324,25841.622122500023,9003.364208666813,52561.07941772419,0.0,0.0,0.753488243727858,0.3704520280760357,0,Overspender,High,0.8224774868899649
27,128032,18871.319928639263,13686.472612331503,7204.695334544629,9573.35704698239,57094.087222204,20287.22796580556,74273.5345459282,0.0,0.0,0.580116959400214,0.4459360724053673,0,Overspender,High,0.7317382548308919
31,73695,14161.173272224592,10965.942299380296,8064.920081975712,5769.884064760181,23313.850952189074,16652.43709199801,65001.879451619265,0.0,0.0,0.8820392082450541,0.3163559393743004,3,Balanced,High,0.890850707345137
51,96854,16043.23719384286,7803.122524492486,9126.845271699502,5905.015913583131,46043.06991730551,21853.664433913047,46826.63722876059,3984.2928539338977,0.0411371017607315,0.4834765443735993,0.4753863538656691,0,Overspender,Medium,0.649821843945001
39,96368,15546.093695924155,7172.453566527769,2496.5159088478663,3751.893046549548,46102.44230929484,16874.06440245017,43624.10341373527,6641.454276969889,0.0689176311324287,0.4526824611254282,0.478399907742143,0,Overspender,Medium,0.6114542452777783
37,131239,21010.19029547698,8070.508566003502,12664.210944742625,7028.670673460318,53951.033082950285,34461.65532974349,76689.98019856242,597.9867184872928,0.0045564711593908,0.5843535854323976,0.4110899434082116,2,Risk Taker,High,0.7120643299000244
45,54320,11655.089396225305,7441.983863900435,3259.9941207844736,4661.987298509107,16506.547640383946,6726.1940654254895,39581.72057574069,0.0,0.0,0.7286767410850643,0.3038760611263613,0,Overspender,High,0.764390236359747
